board,hand,meets_frozen_gap_threshold,bettor_seat,caller_seat,bettor_range_before_collision,caller_range_before_collision,bettor_joint_marginal,caller_joint_marginal,bettor_group,caller_group,full_check,compressed_check,full_bet_45,compressed_bet_45,full_call_facing_45,compressed_call_facing_45
Kh 4h 6h Qc Ac,8d 9d,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.98773642027398e-07,1.0081871125838623e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.9282345585301963
Kh 4h 6h Qc Ac,8d 9h,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0038099508792044e-06,1.0081871125838623e-06,12,11,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.11652322995435994
Kh 4h 6h Qc Ac,8d 9s,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.98773642027398e-07,1.0081871125838623e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.9282345585301963
Kh 4h 6h Qc Ac,8d Tc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001060605966609229,9.995591882326079e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8d Td,0,1,3,0.0010637240212944875,0.0022378098086308154,0.0010670111938539362,0.002235919749030665,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8d Th,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010615665255678073,9.980991024265818e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8d Ts,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010644107913910107,9.983986114234595e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8d Jc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010783316989499462,9.923430210941216e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8d Jd,0,1,3,9.998410252769808e-07,0.0017323587596779464,1.0099537146778986e-06,0.001723569495486665,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8d Jh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010764767423555493,9.94172835008007e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8d Js,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010724700515895049,9.953334118171551e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8d Qd,0,1,3,0.0010637240212944875,0.003652682681246779,0.0010714416198651395,0.0036330108707385714,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,8d Qh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010664844191100985,9.939939130950354e-07,7,5,1.0,0.9999036579653051,0.0,9.634203469490932e-05,1.0,0.99999
Kh 4h 6h Qc Ac,8d Qs,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010671963579945785,9.93861074478975e-07,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,8d Kc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010562450147494871,1.00096766044124e-06,8,0,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8d Kd,0,1,3,0.0010637240212944875,0.009223863383701677,0.0010658843594494095,0.00923978740543886,8,0,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8d Ks,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010551623255893431,1.00096766044124e-06,8,0,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8d Ad,0,1,3,0.0010637240212944875,0.001835698480441254,0.0010124223803122273,0.001836295606756739,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8d Ah,0,1,3,0.0010637240212944875,0.001536396649326802,0.0010189299759810295,0.0015364459092454808,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8d As,0,1,3,0.0010637240212944875,0.001536396649326802,0.0010120744271906717,0.001536896417061094,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8h 8s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010813077142239706,9.988544230137628e-07,12,3,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.7889648157518971
Kh 4h 6h Qc Ac,8h 9c,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0181882711539412e-06,1.0070265357747142e-06,12,11,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,8h 9d,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0088517535611184e-06,1.0070265357747142e-06,12,11,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,8h 9h,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0138880624129248e-06,1.0070265357747142e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8h 9s,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0088517535611184e-06,1.0070265357747142e-06,12,11,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,8h Tc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010713280004692955,9.983986114234597e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8h Td,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010751328252510772,9.972380346143113e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8h Th,0,1,3,0.0010637240212944875,0.0022378098086308154,0.0010748889618907992,0.0022326498780075887,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8h Ts,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010751328252510772,9.972380346143113e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8h Jc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010890537328100127,9.911824442849734e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8h Jd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010831920854495712,9.94172835008007e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8h Jh,0,1,3,9.998410252769808e-07,0.0017323587596779464,1.023797891209018e-06,0.0017195453767117818,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8h Js,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010831920854495714,9.94172835008007e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8h Qd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010779183918546453,9.92700497669827e-07,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,8h Qh,0,1,3,0.0010637240212944875,0.003652682681246779,0.0010814517148407259,0.0036292540237066874,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8h Qs,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001077918391854645,9.92700497669827e-07,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,8h Kc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010669670486095537,9.998070836320917e-07,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8h Kd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010658843594494095,9.998070836320917e-07,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8h Ks,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010658843594494097,9.998070836320919e-07,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8h Ad,0,1,3,0.0010637240212944875,0.001536396649326802,0.001022796461050738,0.001535111959145641,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8h Ah,0,1,3,0.0010637240212944875,0.001835698480441254,0.0010299999629626517,0.0018336252525886572,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8h As,0,1,3,0.0010637240212944875,0.001536396649326802,0.0010227964610507382,0.001535111959145641,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8s 9c,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0081101596202209e-06,1.0081871125838623e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.9282345585301963
Kh 4h 6h Qc Ac,8s 9d,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.98773642027398e-07,1.0081871125838623e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.9282345585301963
Kh 4h 6h Qc Ac,8s 9h,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0038099508792044e-06,1.0081871125838623e-06,12,11,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.11652322995435994
Kh 4h 6h Qc Ac,8s 9s,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.98773642027398e-07,1.0081871125838623e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.9282345585301963
Kh 4h 6h Qc Ac,8s Tc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001060605966609229,9.995591882326079e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8s Td,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010644107913910105,9.983986114234597e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8s Th,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001061566525567807,9.980991024265818e-07,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8s Ts,0,1,3,0.0010637240212944875,0.0022378098086308154,0.0010670111938539362,0.002235919749030665,6,6,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,8s Jc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010783316989499462,9.923430210941216e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8s Jd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010724700515895049,9.953334118171553e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8s Jh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001076476742355549,9.94172835008007e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8s Js,0,1,3,9.998410252769808e-07,0.0017323587596779464,1.0099537146778986e-06,0.001723569495486665,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,8s Qd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010671963579945787,9.93861074478975e-07,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,8s Qh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010664844191100985,9.939939130950354e-07,7,5,1.0,0.9999036579653051,0.0,9.634203469490932e-05,1.0,0.99999
Kh 4h 6h Qc Ac,8s Qs,0,1,3,0.0010637240212944875,0.003652682681246779,0.0010714416198651395,0.0036330108707385714,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,8s Kc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010562450147494871,1.00096766044124e-06,8,0,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8s Kd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010551623255893431,1.00096766044124e-06,8,0,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8s Ks,0,1,3,0.0010637240212944875,0.009223863383701677,0.0010658843594494097,0.00923978740543886,8,0,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,8s Ad,0,1,3,0.0010637240212944875,0.001536396649326802,0.0010120744271906717,0.001536896417061094,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8s Ah,0,1,3,0.0010637240212944875,0.001536396649326802,0.0010189299759810295,0.0015364459092454808,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,8s As,0,1,3,0.0010637240212944875,0.001835698480441254,0.0010124223803122273,0.001836295606756739,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9c 9d,0,1,3,0.0010637240212944875,0.005038073721947223,0.0010703801031025943,0.005136077045948421,6,3,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.7889648157518971
Kh 4h 6h Qc Ac,9c 9h,0,1,3,0.0010637240212944875,0.005038073721947223,0.0010757381976085087,0.005136077045948421,6,3,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.7889648157518971
Kh 4h 6h Qc Ac,9c 9s,0,1,3,0.0010637240212944875,0.005038073721947223,0.0010703801031025943,0.005136077045948421,6,3,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.7889648157518971
Kh 4h 6h Qc Ac,9c Tc,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.987297874252764e-07,1.007731300993559e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9c Td,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010663466077340266,1.007731300993559e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9c Th,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001063502341910823,1.0074317919966811e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9c Ts,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010663466077340266,1.007731300993559e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9c Jc,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0153909834145899e-06,1.0005151338550725e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,9c Jd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010744058679325206,1.0046661013872546e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,9c Jh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001078412558698565,1.0035055245781065e-06,3,14,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.0009125883486175955
Kh 4h 6h Qc Ac,9c Js,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010744058679325206,1.0046661013872548e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,9c Qd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010691321743375945,1.0031937640490748e-06,12,5,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.99999
Kh 4h 6h Qc Ac,9c Qh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010684202354531145,1.0033266026651349e-06,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,9c Qs,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010691321743375947,1.0031937640490746e-06,12,5,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.99999
Kh 4h 6h Qc Ac,9c Kc,0,1,3,9.998410252769808e-07,0.005269478316744152,1.0003877683708927e-06,0.0053216709246894575,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9c Kd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010570981419323591,1.0103003500113395e-06,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9c Ks,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010570981419323591,1.0103003500113397e-06,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9c Ad,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010122252684183707,1.0089003029376198e-06,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9c Ah,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010190808172087288,1.0086073013943428e-06,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9c As,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010122252684183707,1.00890030293762e-06,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9d 9h,0,1,3,0.0010637240212944875,0.005038073721947223,0.0010658051404647765,0.005136077045948421,6,3,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.7889648157518971
Kh 4h 6h Qc Ac,9d 9s,0,1,3,0.0010637240212944875,0.005038073721947223,0.001060447045958862,0.005136077045948421,6,3,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.7889648157518971
Kh 4h 6h Qc Ac,9d Tc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010526087258085125,1.0088918778027074e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9d Td,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.92969592106521e-07,1.0065707241844109e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9d Th,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010535692847670906,1.0074317919966811e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9d Ts,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010564135505902942,1.007731300993559e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9d Jc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010703344581492298,1.0016757106642209e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,9d Jd,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.00054484547913e-06,1.0035055245781065e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,9d Jh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010684795015548326,1.0035055245781065e-06,3,14,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.0009125883486175955
Kh 4h 6h Qc Ac,9d Js,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010644728107887882,1.0046661013872548e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,9d Qd,0,1,3,0.0010637240212944875,0.006242894376094225,0.0010664556277472535,0.0062675799349073465,12,5,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.99999
Kh 4h 6h Qc Ac,9d Qh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010584871783093821,1.0033266026651349e-06,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,9d Qs,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001059199117193862,1.0031937640490746e-06,12,5,1.0,0.9999339325891439,0.0,6.606741085611172e-05,1.0,0.99999
Kh 4h 6h Qc Ac,9d Kc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010482477739487707,1.0103003500113395e-06,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9d Kd,0,1,3,9.998410252769808e-07,0.005269478316744152,9.90033583584076e-07,0.0053216709246894575,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9d Ks,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010471650847886267,1.0103003500113397e-06,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9d Ad,0,1,3,0.0010637240212944875,0.0023033073580196683,0.0010049687578649793,0.0023255689373428757,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9d Ah,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010091477600649964,1.0086073013943428e-06,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9d As,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010022922112746383,1.00890030293762e-06,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9h 9s,0,1,3,0.0010637240212944875,0.005038073721947223,0.0010658051404647765,0.005136077045948421,6,3,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.7889648157518971
Kh 4h 6h Qc Ac,9h Tc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010579668203144269,1.0088918778027074e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9h Td,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010617716450962086,1.007731300993559e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9h Th,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.953324503264882e-07,1.006271215187533e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9h Ts,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010617716450962086,1.007731300993559e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9h Jc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001075692552655144,1.0016757106642209e-06,3,14,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.0009125883486175955
Kh 4h 6h Qc Ac,9h Jd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010698309052947028,1.0046661013872546e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,9h Jh,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.009347219328335e-06,1.0023449477689583e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9h Js,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010698309052947026,1.0046661013872548e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
Kh 4h 6h Qc Ac,9h Qd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010645572116997767,1.0031937640490748e-06,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,9h Qh,0,1,3,0.0010637240212944875,0.006242894376094225,0.001071101783368688,0.006268409860963945,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9h Qs,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010645572116997765,1.0031937640490746e-06,0,5,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,9h Kc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010536058684546851,1.0103003500113395e-06,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9h Kd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001052523179294541,1.0103003500113395e-06,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9h Ks,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001052523179294541,1.0103003500113397e-06,8,13,0.0,4.761953693517333e-05,1.0,0.9999523804630648,1.0,0.99999
Kh 4h 6h Qc Ac,9h Ad,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001007650305780553,1.0089003029376198e-06,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9h Ah,0,1,3,0.0010637240212944875,0.0023033073580196683,0.001017182401161252,0.0023248935531788952,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9h As,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001007650305780553,1.00890030293762e-06,10,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,9s Tc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010526087258085123,1.0088918778027074e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9s Td,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010564135505902942,1.007731300993559e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9s Th,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010535692847670908,1.0074317919966811e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9s Ts,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.92969592106521e-07,1.0065707241844109e-06,13,6,1.0,0.9999117191871583,0.0,8.828081284170859e-05,1.0,0.9996472715313675
Kh 4h 6h Qc Ac,9s Jc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010703344581492298,1.0016757106642209e-06,3,2,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.421263202038205
