board,hand,meets_frozen_gap_threshold,bettor_seat,caller_seat,bettor_range_before_collision,caller_range_before_collision,bettor_joint_marginal,caller_joint_marginal,bettor_group,caller_group,full_check,compressed_check,full_bet_14,compressed_bet_14,full_call_facing_14,compressed_call_facing_14,full_bet_29,compressed_bet_29,full_call_facing_29,compressed_call_facing_29
9d 2d Kc Tc 4c,8d Ks,0,1,5,0.00020740749505100613,0.0008807068069420896,0.0002048727173987233,0.0008797346349877057,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,8d Ac,0,1,5,0.005558997450954776,0.0010683047000612125,0.005482420938230339,0.0010494801482886973,0,13,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.07193019107786963,0.9798859797635713,0.0,6.666666666666667e-06,0.07407432944188523,0.000548242861982353
9d 2d Kc Tc 4c,8d Ad,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.0002063506294876623,9.566439689242124e-07,0,13,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9798859797635713,0.0,6.666666666666667e-06,0.0,0.000548242861982353
9d 2d Kc Tc 4c,8d Ah,0,1,5,0.005558997450954776,0.0010683047000612125,0.0054771309177568655,0.0010436101668934027,0,15,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5116774868916053,0.0,6.666666666666667e-06,0.0,0.00048292115427261143
9d 2d Kc Tc 4c,8d As,0,1,5,0.005558997450954776,0.0010683047000612125,0.0054771309177568655,0.0010436101668934027,0,15,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.5116774868916053,0.0,6.666666666666667e-06,0.0,0.00048292115427261143
9d 2d Kc Tc 4c,8h 8s,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00021412640519599845,9.554686351190198e-07,9,10,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4927083286566785,0.0,1.1313624182516413e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,8h 9c,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.0002061213990144969,9.790832660722463e-07,11,14,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.009610196806144979,0.0,2.7589316360402657e-05,1.0,0.00252881274002614
9d 2d Kc Tc 4c,8h 9h,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.00020905264125220722,9.821225299433535e-07,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
9d 2d Kc Tc 4c,8h 9s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012543158475132434,9.832509972635475e-07,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
9d 2d Kc Tc 4c,8h Td,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012744729559267553,9.76353483347432e-07,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,8h Th,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.0239719294288407e-06,9.821784072153787e-07,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,8h Ts,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012744729559267555,9.83531480002707e-07,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,8h Jc,0,1,5,0.001244444970306037,0.0009599297726764065,0.001262443178113432,0.0009383328056864604,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,8h Jd,0,1,5,0.001244444970306037,0.0009599297726764065,0.0012620500586782734,0.0009452286520945058,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,8h Jh,0,1,5,0.00020740749505100613,0.005344841535099304,0.00021267943700976628,0.005302596579746127,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,8h Js,0,1,5,0.001244444970306037,0.0009599297726764065,0.0012701341743434306,0.0009534266919492564,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,8h Qc,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012669692251283293,9.848404534084105e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,8h Qd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012650662920810868,9.770696927021794e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,8h Qh,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.00021181510994645503,9.707576199429336e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,8h Qs,0,1,5,0.001244444970306037,9.99230592443818e-07,0.00127089065967873,9.718860872631274e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,8h Kd,0,1,5,9.998460237123483e-07,0.0008807068069420896,9.807869081206318e-07,0.0008714703611507332,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,8h Kh,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.866688051618246e-07,9.965794572510362e-07,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,8h Ks,0,1,5,0.001244444970306037,0.0008807068069420896,0.0012292363043923402,0.0008795627142722068,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,8h Ac,0,1,5,0.005558997450954776,0.0010683047000612125,0.005482420938230339,0.0010480651318141663,0,13,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.9798859797635713,0.0,6.666666666666667e-06,1.0,0.000548242861982353
9d 2d Kc Tc 4c,8h Ad,0,1,5,0.005558997450954776,0.0010683047000612125,0.005537132237867989,0.0010275851285443973,0,13,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9798859797635713,0.0,6.666666666666667e-06,0.0,0.000548242861982353
9d 2d Kc Tc 4c,8h Ah,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012246717972061083,9.701142831559928e-07,0,15,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5116774868916053,0.0,6.666666666666667e-06,0.0,0.00048292115427261143
9d 2d Kc Tc 4c,8h As,0,1,5,0.005558997450954776,0.0010683047000612125,0.005477130917756865,0.0010421951504188717,0,15,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5116774868916053,0.0,6.666666666666667e-06,0.0,0.00048292115427261143
9d 2d Kc Tc 4c,8s 9c,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.0002061213990144969,9.790832660722463e-07,11,14,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.009610196806144979,0.0,2.7589316360402657e-05,1.0,0.00252881274002614
9d 2d Kc Tc 4c,8s 9h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012543158475132434,9.832509972635475e-07,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
9d 2d Kc Tc 4c,8s 9s,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.0002090526412522072,9.821225299433535e-07,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
9d 2d Kc Tc 4c,8s Td,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012744729559267553,9.76353483347432e-07,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,8s Th,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012744729559267553,9.83531480002707e-07,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,8s Ts,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.0239719294288405e-06,9.821784072153787e-07,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,8s Jc,0,1,5,0.001244444970306037,0.0009599297726764065,0.0012624431781134318,0.0009383328056864604,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,8s Jd,0,1,5,0.001244444970306037,0.0009599297726764065,0.0012620500586782734,0.0009452286520945058,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,8s Jh,0,1,5,0.001244444970306037,0.0009599297726764065,0.0012701341743434303,0.0009534266919492565,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,8s Js,0,1,5,0.00020740749505100613,0.005344841535099304,0.00021267943700976628,0.005302596579746127,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,8s Qc,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012669692251283293,9.848404534084102e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,8s Qd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012650662920810868,9.770696927021794e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,8s Qh,0,1,5,0.001244444970306037,9.99230592443818e-07,0.00127089065967873,9.718860872631274e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,8s Qs,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.000211815109946455,9.707576199429338e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,8s Kd,0,1,5,9.998460237123483e-07,0.0008807068069420896,9.807869081206318e-07,0.0008714703611507332,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,8s Kh,0,1,5,0.001244444970306037,0.0008807068069420896,0.0012292363043923402,0.0008795627142722068,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,8s Ks,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.866688051618248e-07,9.965794572510362e-07,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,8s Ac,0,1,5,0.005558997450954776,0.0010683047000612125,0.005482420938230339,0.0010480651318141663,0,13,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.9798859797635713,0.0,6.666666666666667e-06,1.0,0.000548242861982353
9d 2d Kc Tc 4c,8s Ad,0,1,5,0.005558997450954776,0.0010683047000612125,0.005537132237867989,0.0010275851285443973,0,13,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,1.0,0.9798859797635713,0.0,6.666666666666667e-06,0.0,0.000548242861982353
9d 2d Kc Tc 4c,8s Ah,0,1,5,0.005558997450954776,0.0010683047000612125,0.0054771309177568655,0.0010421951504188717,0,15,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5116774868916053,0.0,6.666666666666667e-06,0.0,0.00048292115427261143
9d 2d Kc Tc 4c,8s As,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012246717972061083,9.701142831559926e-07,0,15,1.0,0.9999791841119858,0.0,1.4149221347486966e-05,0.0,0.5116774868916053,0.0,6.666666666666667e-06,0.0,0.00048292115427261143
9d 2d Kc Tc 4c,9c 9h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012062858104242339,1.0068656282167738e-06,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9c 9s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012062858104242339,1.0068656282167738e-06,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9c Td,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012264429188377458,9.999681143006585e-07,10,1,0.0,6.666666666666667e-06,0.05914506059040181,0.9989392906548963,1.0,0.99999,0.9408549394095982,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9c Th,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012264429188377458,1.0071461109559333e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9c Ts,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012264429188377458,1.0071461109559333e-06,10,1,0.0,6.666666666666667e-06,0.0,0.9989392906548963,1.0,0.99999,1.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9c Jc,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.74672913003827e-07,9.990109746584937e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9c Jd,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020212007926230776,1.0064137517876032e-06,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9c Jh,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012208045912390042,1.016075897772748e-06,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9c Js,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012208045912390042,1.016075897772748e-06,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9c Qc,0,1,5,0.00020740749505100613,0.0008770507674235055,0.00020335440268962212,0.000884156859490863,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9c Qd,0,1,5,0.0005873123127186906,9.99230592443818e-07,0.0005743768464154026,9.999692552544908e-07,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9c Qh,0,1,5,9.78853854531151e-05,9.99230592443818e-07,9.618760672735421e-05,9.942530728293412e-07,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9c Qs,0,1,5,9.78853854531151e-05,9.99230592443818e-07,9.618760672735421e-05,9.94253072829341e-07,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9c Kd,0,1,5,0.00020740749505100613,0.0062827180080381505,0.00019666901408790154,0.006366718293280735,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9c Kh,0,1,5,0.001244444970306037,0.0062827180080381505,0.001188527091725468,0.00642303467583526,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9c Ks,0,1,5,0.001244444970306037,0.0062827180080381505,0.001188527091725468,0.00642303467583526,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9c Ac,0,1,5,0.00020740749505100613,0.005444309239441636,0.00019753379737237107,0.0054380995624967576,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9c Ad,0,1,5,0.003766984351695432,0.0008354273923566833,0.003605823514479983,0.0008216973458668945,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9c Ah,0,1,5,0.000627830725282572,0.0008354273923566833,0.000594194063063278,0.0008302666156774085,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9c As,0,1,5,0.000627830725282572,0.0008354273923566833,0.000594194063063278,0.0008302666156774085,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h 9s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012238732638504956,1.0099048920878807e-06,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9h Td,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012440303722640075,1.0030073781717656e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9h Th,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020733839537733458,1.0090569075068466e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9h Ts,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012440303722640077,1.0101853748270402e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9h Jc,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020511684140587784,1.002274843996735e-06,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Jd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001230307929000109,1.0105814829789042e-06,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Jh,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.949828165974019e-07,1.0177620888565273e-06,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Js,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.00020639867411087769,1.0179866943236615e-06,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Qc,0,1,5,9.788538545311512e-05,9.99230592443818e-07,9.726254660592857e-05,1.010246702845731e-06,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Qd,0,1,5,9.78853854531151e-05,9.99230592443818e-07,9.71128659536977e-05,1.0024759421394999e-06,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Qh,0,1,5,0.001244444970306037,0.0008770507674235055,0.0012416353041143956,0.0008764446006912067,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Qs,0,1,5,0.0005873123127186906,9.99230592443818e-07,0.0005854259896709089,9.978249136865465e-07,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Kd,0,1,5,0.001244444970306037,0.0062827180080381505,0.0011976015379536714,0.006392923135292439,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9h Kh,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0011976015379536714,1.0245864248626975e-06,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9h Ks,0,1,5,0.001244444970306037,0.0062827180080381505,0.0012061145451517298,0.006442144216714595,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9h Ac,0,1,5,0.000627830725282572,0.0008354273923566833,0.0006036645023230698,0.0008373980525870359,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Ad,0,1,5,0.003766984351695432,0.0008354273923566833,0.003659061434535707,0.0008242383852523217,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h Ah,0,1,5,0.00020740749505100613,0.005444309239441636,0.0002002676677089694,0.005424744315168349,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9h As,0,1,5,0.000627830725282572,0.0008354273923566833,0.0006030670497392319,0.0008328076550628358,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Td,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012440303722640077,1.0030073781717656e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9s Th,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001244030372264008,1.0101853748270402e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9s Ts,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020733839537733455,1.0090569075068466e-06,10,1,0.0,6.666666666666667e-06,1.0,0.9989392906548963,1.0,0.99999,0.0,0.0010540426784370587,1.0,0.99999
9d 2d Kc Tc 4c,9s Jc,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020511684140587784,1.002274843996735e-06,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Jd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001230307929000109,1.0105814829789042e-06,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Jh,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.00020639867411087769,1.0179866943236615e-06,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Js,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.949828165974019e-07,1.0177620888565273e-06,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Qc,0,1,5,9.788538545311512e-05,9.99230592443818e-07,9.726254660592857e-05,1.010246702845731e-06,11,5,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.99999,0.0,2.7589316360402657e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Qd,0,1,5,9.78853854531151e-05,9.99230592443818e-07,9.71128659536977e-05,1.0024759421394999e-06,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Qh,0,1,5,0.0005873123127186906,9.99230592443818e-07,0.0005854259896709089,9.978249136865465e-07,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Qs,0,1,5,0.001244444970306037,0.0008770507674235055,0.0012416353041143956,0.0008764446006912067,3,5,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.99999,0.0,1.282393289933712e-05,1.0,0.9988998402932956
9d 2d Kc Tc 4c,9s Kd,0,1,5,0.001244444970306037,0.0062827180080381505,0.0011976015379536714,0.006392923135292439,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,9s Kh,0,1,5,0.001244444970306037,0.0062827180080381505,0.0012061145451517298,0.006442144216714595,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
